account_id,customer_id,account_type,opened_date,account_status
A0000612,C000432,Savings,2020-12-06,Active
A0000613,C000433,Savings,2020-11-09,Active
A0000614,C000433,Current,2020-11-09,Active
A0000615,C000434,Savings,2024-10-11,Active
A0000616,C000434,Current,2024-10-11,Active
A0000617,C000435,Savings,2020-09-18,Active
A0000618,C000436,Savings,2021-01-19,Active
A0000619,C000437,Current,2021-05-18,Active
A0000620,C000438,Current,2024-08-07,Active
A0000621,C000439,Current,2025-04-03,Active
A0000622,C000440,Current,2022-12-25,Active
A0000623,C000440,Current,2022-12-25,Active
A0000624,C000441,Current,2020-10-01,Active
A0000625,C000442,Current,2018-03-22,Active
A0000626,C000443,Savings,2021-02-20,Active
A0000627,C000443,Credit Card,2021-02-20,Active
A0000628,C000444,Current,2024-09-01,Active
A0000629,C000444,Credit Card,2024-09-01,Active
A0000630,C000445,Credit Card,2022-02-23,Active
A0000631,C000446,Savings,2018-04-14,Dormant
A0000632,C000447,Savings,2024-10-12,Dormant
A0000633,C000448,Credit Card,2022-08-18,Active
A0000634,C000448,Savings,2022-08-18,Active
A0000635,C000449,Savings,2022-04-09,Active
A0000636,C000450,Current,2024-02-27,Active
A0000637,C000451,Current,2020-01-09,Active
A0000638,C000451,Current,2020-01-09,Active
A0000639,C000452,Current,2024-08-22,Active
A0000640,C000452,Savings,2024-08-22,Active
A0000641,C000452,Savings,2024-08-22,Active
A0000642,C000453,Current,2024-04-03,Active
A0000643,C000454,Savings,2022-10-27,Active
A0000644,C000454,Current,2022-10-27,Active
A0000645,C000455,Current,2018-12-04,Active
A0000646,C000456,Current,2022-09-21,Active
A0000647,C000457,Savings,2021-04-16,Active
A0000648,C000458,Current,2024-06-01,Active
A0000649,C000459,Credit Card,2018-04-08,Active
A0000650,C000460,Savings,2020-09-24,Active
A0000651,C000460,Current,2020-09-24,Active
A0000652,C000461,Savings,2023-11-03,Active
A0000653,C000462,Current,2020-06-26,Active
A0000654,C000463,Current,2020-11-02,Dormant
A0000655,C000463,Savings,2020-11-02,Active
A0000656,C000464,Current,2022-08-02,Active
A0000657,C000464,Current,2022-08-02,Active
A0000658,C000465,Savings,2023-07-10,Active
A0000659,C000466,Current,2023-11-03,Active
A0000660,C000466,Credit Card,2023-11-03,Active
A0000661,C000467,Savings,2024-12-08,Active
A0000662,C000468,Current,2022-01-08,Active
A0000663,C000468,Current,2022-01-08,Active
A0000664,C000468,Current,2022-01-08,Active
A0000665,C000469,Current,2021-01-14,Active
A0000666,C000469,Current,2021-01-14,Active
A0000667,C000470,Savings,2019-04-21,Active
A0000668,C000470,Savings,2019-04-21,Active
A0000669,C000471,Savings,2021-11-25,Active
A0000670,C000471,Current,2021-11-25,Dormant
A0000671,C000472,Current,2023-06-25,Active
A0000672,C000473,Current,2019-05-12,Active
A0000673,C000473,Current,2019-05-12,Active
A0000674,C000474,Current,2020-08-30,Active
A0000675,C000475,Savings,2021-04-28,Active
A0000676,C000475,Current,2021-04-28,Active
A0000677,C000476,Current,2019-01-04,Active
A0000678,C000477,Savings,2024-09-21,Active
A0000679,C000478,Current,2020-07-13,Closed
A0000680,C000478,Current,2020-07-13,Active
A0000681,C000479,Current,2021-09-01,Active
A0000682,C000480,Current,2024-09-19,Active
A0000683,C000481,Current,2024-01-22,Active
A0000684,C000482,Current,2024-05-08,Active
A0000685,C000483,Savings,2022-09-21,Active
A0000686,C000483,Savings,2022-09-21,Active
A0000687,C000484,Current,2020-02-29,Active
A0000688,C000485,Current,2022-07-29,Active
A0000689,C000486,Current,2020-02-11,Active
A0000690,C000487,Savings,2019-07-18,Active
A0000691,C000488,Savings,2021-05-21,Dormant
A0000692,C000488,Savings,2021-05-21,Active
A0000693,C000489,Current,2021-02-13,Active
A0000694,C000489,Current,2021-02-13,Active
A0000695,C000490,Current,2021-08-24,Active
A0000696,C000490,Current,2021-08-24,Dormant
A0000697,C000490,Current,2021-08-24,Active
A0000698,C000491,Credit Card,2020-06-19,Closed
A0000699,C000491,Current,2020-06-19,Active
A0000700,C000492,Current,2021-07-14,Active
A0000701,C000493,Savings,2019-09-04,Active
A0000702,C000494,Credit Card,2021-08-22,Active
A0000703,C000495,Current,2023-03-16,Active
A0000704,C000496,Current,2023-04-11,Active
A0000705,C000496,Savings,2023-04-11,Active
A0000706,C000497,Credit Card,2019-02-08,Active
A0000707,C000498,Current,2020-10-29,Active
A0000708,C000499,Current,2019-07-05,Active
A0000709,C000500,Credit Card,2019-11-05,Active
A0000710,C000501,Savings,2018-10-07,Active
A0000711,C000501,Credit Card,2018-10-07,Active
A0000712,C000502,Current,2024-01-15,Active
A0000713,C000503,Current,2022-08-07,Active
A0000714,C000504,Current,2020-03-25,Active
A0000715,C000505,Credit Card,2024-05-13,Active
A0000716,C000506,Savings,2019-12-28,Active
A0000717,C000507,Current,2023-10-17,Active
A0000718,C000508,Current,2020-07-07,Active
A0000719,C000509,Current,2018-09-04,Active
A0000720,C000510,Current,2018-03-12,Active
A0000721,C000510,Savings,2018-03-12,Active
A0000722,C000511,Credit Card,2018-01-15,Active
A0000723,C000511,Current,2018-01-15,Active
A0000724,C000512,Savings,2019-08-23,Active
A0000725,C000513,Current,2019-06-25,Dormant
A0000726,C000514,Savings,2021-01-11,Active
A0000727,C000514,Savings,2021-01-11,Active
A0000728,C000515,Savings,2023-02-25,Dormant
A0000729,C000515,Current,2023-02-25,Active
A0000730,C000516,Savings,2020-09-01,Active
A0000731,C000517,Savings,2023-07-04,Active
A0000732,C000518,Savings,2021-01-23,Active
A0000733,C000519,Current,2023-09-24,Active
A0000734,C000520,Credit Card,2024-09-27,Active
A0000735,C000520,Savings,2024-09-27,Active
A0000736,C000521,Savings,2020-06-05,Active
A0000737,C000522,Credit Card,2020-05-03,Active
A0000738,C000523,Current,2022-12-04,Active
A0000739,C000524,Current,2020-05-31,Active
A0000740,C000524,Current,2020-05-31,Active
A0000741,C000524,Savings,2020-05-31,Active
A0000742,C000525,Savings,2018-08-08,Active
A0000743,C000526,Current,2021-05-01,Dormant
A0000744,C000526,Current,2021-05-01,Active
A0000745,C000527,Current,2021-11-18,Active
A0000746,C000528,Current,2021-05-08,Active
A0000747,C000529,Current,2022-02-10,Active
A0000748,C000530,Current,2024-05-23,Active
A0000749,C000530,Savings,2024-05-23,Active
A0000750,C000531,Savings,2022-10-13,Active
A0000751,C000532,Current,2024-11-09,Active
A0000752,C000533,Savings,2018-09-15,Active
A0000753,C000534,Current,2018-10-25,Active
A0000754,C000535,Credit Card,2024-11-25,Active
A0000755,C000535,Credit Card,2024-11-25,Active
A0000756,C000536,Savings,2024-10-24,Active
A0000757,C000537,Current,2019-08-11,Active
A0000758,C000537,Credit Card,2019-08-11,Active
A0000759,C000538,Savings,2021-05-27,Active
A0000760,C000539,Current,2021-01-10,Active
A0000761,C000539,Current,2021-01-10,Active
A0000762,C000539,Credit Card,2021-01-10,Active
A0000763,C000540,Current,2025-05-02,Active
A0000764,C000541,Savings,2022-04-30,Active
A0000765,C000542,Current,2018-11-28,Active
A0000766,C000542,Savings,2018-11-28,Active
A0000767,C000543,Current,2021-10-26,Active
A0000768,C000543,Savings,2021-10-26,Active
A0000769,C000544,Savings,2025-04-08,Active
A0000770,C000545,Current,2023-01-13,Active
A0000771,C000546,Credit Card,2022-03-06,Active
A0000772,C000547,Savings,2018-10-24,Active
A0000773,C000548,Savings,2022-09-20,Active
A0000774,C000549,Credit Card,2023-07-08,Active
A0000775,C000549,Current,2023-07-08,Active
A0000776,C000550,Savings,2019-01-09,Active
A0000777,C000551,Savings,2020-04-22,Active
A0000778,C000552,Credit Card,2022-06-05,Active
A0000779,C000552,Current,2022-06-05,Active
A0000780,C000553,Current,2020-04-25,Active
A0000781,C000554,Savings,2020-01-02,Active
A0000782,C000554,Current,2020-01-02,Active
A0000783,C000555,Current,2022-10-13,Active
A0000784,C000556,Current,2022-02-28,Active
A0000785,C000557,Current,2021-06-28,Active
A0000786,C000558,Current,2023-07-20,Active
A0000787,C000558,Current,2023-07-20,Active
A0000788,C000559,Savings,2019-09-12,Dormant
A0000789,C000559,Savings,2019-09-12,Active
A0000790,C000560,Current,2018-11-02,Closed
A0000791,C000561,Current,2018-01-15,Active
A0000792,C000562,Current,2021-11-10,Active
A0000793,C000563,Current,2019-10-23,Active
A0000794,C000563,Current,2019-10-23,Active
A0000795,C000564,Current,2025-07-22,Active
A0000796,C000565,Credit Card,2024-06-05,Active
A0000797,C000565,Current,2024-06-05,Active
A0000798,C000566,Savings,2018-08-02,Active
A0000799,C000567,Current,2020-05-25,Active
A0000800,C000567,Savings,2020-05-25,Active
A0000801,C000567,Current,2020-05-25,Active
A0000802,C000568,Credit Card,2020-12-09,Closed
A0000803,C000568,Current,2020-12-09,Active
A0000804,C000569,Current,2022-12-06,Active
A0000805,C000569,Savings,2022-12-06,Active
A0000806,C000570,Credit Card,2018-11-26,Active
A0000807,C000571,Credit Card,2023-09-19,Active
A0000808,C000572,Credit Card,2023-06-28,Active
A0000809,C000572,Savings,2023-06-28,Active
A0000810,C000573,Current,2023-02-24,Active
A0000811,C000574,Current,2022-03-04,Active
A0000812,C000575,Current,2021-12-30,Active
A0000813,C000575,Current,2021-12-30,Active
A0000814,C000576,Credit Card,2022-02-08,Active
A0000815,C000577,Savings,2022-04-03,Dormant
A0000816,C000578,Current,2021-08-26,Active
A0000817,C000579,Current,2022-03-19,Active
A0000818,C000580,Credit Card,2024-01-09,Active
A0000819,C000580,Current,2024-01-09,Active
A0000820,C000581,Savings,2022-04-22,Active
A0000821,C000582,Current,2018-09-19,Active
A0000822,C000583,Credit Card,2020-10-05,Active
A0000823,C000584,Current,2018-05-06,Active
A0000824,C000585,Savings,2019-04-12,Active
A0000825,C000586,Savings,2024-08-20,Active
A0000826,C000586,Credit Card,2024-08-20,Active
A0000827,C000586,Credit Card,2024-08-20,Active
A0000828,C000587,Savings,2025-01-30,Active
A0000829,C000587,Current,2025-01-30,Active
A0000830,C000588,Savings,2024-08-05,Active
A0000831,C000589,Current,2018-02-03,Active
A0000832,C000589,Savings,2018-02-03,Active
A0000833,C000590,Current,2020-06-08,Active
A0000834,C000591,Savings,2024-09-27,Active
A0000835,C000592,Current,2019-12-06,Active
A0000836,C000593,Current,2025-06-08,Active
A0000837,C000594,Savings,2025-07-02,Active
A0000838,C000595,Credit Card,2020-11-19,Active
A0000839,C000595,Current,2020-11-19,Active
A0000840,C000596,Current,2019-05-29,Active
A0000841,C000597,Current,2021-11-14,Active
A0000842,C000597,Current,2021-11-14,Active
A0000843,C000598,Current,2021-02-23,Active
A0000844,C000599,Savings,2021-04-25,Active
A0000845,C000600,Current,2018-03-17,Active
A0000846,C000600,Current,2018-03-17,Active
A0000847,C000601,Savings,2025-07-15,Active
A0000848,C000601,Savings,2025-07-15,Active
A0000849,C000602,Savings,2022-09-16,Active
A0000850,C000603,Current,2024-09-12,Active
A0000851,C000603,Current,2024-09-12,Active
A0000852,C000604,Savings,2018-09-07,Active
A0000853,C000604,Credit Card,2018-09-07,Active
A0000854,C000605,Current,2019-11-19,Active
A0000855,C000606,Current,2025-08-24,Active
A0000856,C000606,Current,2025-08-24,Active
A0000857,C000606,Current,2025-08-24,Active
A0000858,C000607,Current,2021-07-17,Dormant
A0000859,C000607,Current,2021-07-17,Active
A0000860,C000607,Credit Card,2021-07-17,Active
A0000861,C000608,Savings,2022-07-03,Active
A0000862,C000609,Savings,2019-10-20,Active
A0000863,C000609,Credit Card,2019-10-20,Active
A0000864,C000610,Credit Card,2021-06-25,Active
A0000865,C000611,Savings,2019-06-28,Active
A0000866,C000612,Current,2021-07-13,Active
A0000867,C000613,Current,2024-12-11,Active
A0000868,C000614,Current,2022-10-13,Active
A0000869,C000614,Current,2022-10-13,Dormant
A0000870,C000614,Savings,2022-10-13,Active
A0000871,C000615,Credit Card,2022-02-08,Active
A0000872,C000616,Savings,2019-05-01,Active
A0000873,C000617,Credit Card,2022-08-16,Active
A0000874,C000617,Savings,2022-08-16,Active
A0000875,C000618,Current,2020-01-10,Active
A0000876,C000619,Credit Card,2020-12-24,Active
A0000877,C000620,Savings,2022-06-14,Active
A0000878,C000621,Savings,2018-01-02,Active
A0000879,C000621,Savings,2018-01-02,Active
A0000880,C000621,Savings,2018-01-02,Active
A0000881,C000622,Credit Card,2024-12-30,Active
A0000882,C000623,Current,2024-03-26,Active
A0000883,C000624,Credit Card,2025-02-12,Active
A0000884,C000625,Current,2024-08-12,Active
A0000885,C000626,Savings,2023-03-10,Active
A0000886,C000627,Credit Card,2020-04-17,Active
A0000887,C000628,Current,2025-04-19,Closed
A0000888,C000629,Current,2025-02-22,Active
A0000889,C000630,Current,2022-09-19,Dormant
A0000890,C000631,Credit Card,2024-04-30,Closed
A0000891,C000632,Current,2019-10-23,Active
A0000892,C000633,Current,2025-03-20,Active
A0000893,C000634,Current,2024-03-14,Active
A0000894,C000635,Savings,2022-05-29,Dormant
A0000895,C000635,Credit Card,2022-05-29,Active
A0000896,C000636,Savings,2021-07-11,Active
A0000897,C000636,Savings,2021-07-11,Active
A0000898,C000637,Credit Card,2021-07-14,Active
A0000899,C000638,Savings,2023-02-02,Active
A0000900,C000639,Current,2023-09-01,Active
A0000901,C000640,Current,2023-10-29,Active
A0000902,C000640,Current,2023-10-29,Active
A0000903,C000640,Current,2023-10-29,Active
A0000904,C000641,Savings,2019-10-17,Active
A0000905,C000641,Current,2019-10-17,Active
A0000906,C000642,Current,2022-10-17,Active
A0000907,C000643,Current,2020-11-16,Closed
A0000908,C000643,Current,2020-11-16,Active
A0000909,C000644,Current,2019-08-29,Active
A0000910,C000645,Savings,2025-01-14,Active
A0000911,C000645,Savings,2025-01-14,Active
A0000912,C000645,Current,2025-01-14,Active
A0000913,C000646,Savings,2021-09-04,Active
A0000914,C000647,Savings,2021-04-01,Active
A0000915,C000648,Credit Card,2024-02-20,Active
A0000916,C000649,Current,2020-08-12,Active
A0000917,C000649,Current,2020-08-12,Active
A0000918,C000650,Savings,2019-07-07,Active
A0000919,C000651,Current,2025-08-22,Active
A0000920,C000651,Current,2025-08-22,Active
A0000921,C000652,Savings,2024-09-28,Active
A0000922,C000652,Current,2024-09-28,Active
A0000923,C000652,Credit Card,2024-09-28,Active
A0000924,C000653,Savings,2025-08-02,Active
A0000925,C000654,Current,2020-10-21,Active
A0000926,C000655,Credit Card,2019-11-11,Active
A0000927,C000656,Current,2024-05-04,Active
A0000928,C000657,Savings,2024-06-26,Active
A0000929,C000658,Current,2019-04-20,Active
A0000930,C000659,Current,2021-07-12,Active
A0000931,C000660,Current,2019-06-05,Active
A0000932,C000661,Current,2022-10-01,Active
A0000933,C000661,Current,2022-10-01,Active
A0000934,C000661,Current,2022-10-01,Active
A0000935,C000662,Current,2018-12-31,Active
A0000936,C000663,Current,2024-09-23,Active
A0000937,C000664,Current,2025-05-01,Dormant
A0000938,C000665,Current,2021-08-10,Active
A0000939,C000665,Current,2021-08-10,Active
A0000940,C000666,Savings,2021-11-24,Active
A0000941,C000666,Current,2021-11-24,Active
A0000942,C000667,Current,2022-09-26,Active
A0000943,C000668,Current,2025-05-09,Active
A0000944,C000669,Savings,2023-02-02,Active
A0000945,C000670,Savings,2023-07-26,Active
A0000946,C000671,Current,2020-10-24,Active
A0000947,C000672,Current,2019-08-15,Active
A0000948,C000672,Current,2019-08-15,Active
A0000949,C000673,Current,2018-02-07,Active
A0000950,C000673,Savings,2018-02-07,Active
A0000951,C000674,Savings,2019-05-14,Active
A0000952,C000675,Savings,2021-06-28,Closed
A0000953,C000676,Savings,2018-08-07,Active
A0000954,C000677,Current,2019-04-22,Active
A0000955,C000678,Current,2018-05-26,Active
A0000956,C000679,Credit Card,2021-01-28,Active
A0000957,C000679,Savings,2021-01-28,Active
A0000958,C000680,Current,2021-01-22,Active
A0000959,C000681,Current,2021-10-23,Dormant
A0000960,C000682,Savings,2020-08-26,Active
A0000961,C000683,Savings,2023-12-20,Dormant
A0000962,C000684,Current,2022-11-23,Active
A0000963,C000685,Current,2019-12-06,Dormant
A0000964,C000686,Current,2022-03-05,Dormant
A0000965,C000686,Current,2022-03-05,Active
A0000966,C000687,Savings,2021-04-18,Active
A0000967,C000687,Current,2021-04-18,Active
A0000968,C000688,Savings,2020-06-20,Active
A0000969,C000689,Current,2019-04-26,Active
A0000970,C000690,Current,2021-03-13,Active
A0000971,C000691,Savings,2019-05-31,Active
A0000972,C000691,Current,2019-05-31,Active
A0000973,C000692,Current,2021-05-10,Active
A0000974,C000693,Current,2022-11-11,Active
A0000975,C000694,Credit Card,2021-01-15,Active
A0000976,C000694,Current,2021-01-15,Active
A0000977,C000695,Credit Card,2022-04-04,Active
A0000978,C000696,Savings,2021-12-24,Active
A0000979,C000697,Credit Card,2018-01-27,Dormant
A0000980,C000697,Current,2018-01-27,Active
A0000981,C000697,Savings,2018-01-27,Active
A0000982,C000698,Current,2025-07-08,Active
A0000983,C000699,Savings,2022-02-05,Active
A0000984,C000700,Credit Card,2024-01-08,Active
A0000985,C000700,Current,2024-01-08,Active
A0000986,C000701,Current,2023-03-25,Active
A0000987,C000702,Savings,2019-10-04,Active
A0000988,C000703,Credit Card,2023-03-01,Active
A0000989,C000704,Current,2023-12-25,Active
A0000990,C000705,Current,2019-05-20,Active
A0000991,C000706,Savings,2018-12-14,Active
A0000992,C000707,Current,2025-03-30,Active
A0000993,C000708,Current,2022-10-08,Closed
A0000994,C000709,Current,2019-10-14,Active
A0000995,C000710,Current,2024-11-12,Active
A0000996,C000710,Savings,2024-11-12,Active
A0000997,C000711,Current,2018-12-18,Active
A0000998,C000711,Current,2018-12-18,Active
A0000999,C000712,Current,2023-05-29,Active
A0001000,C000712,Current,2023-05-29,Active
A0001001,C000713,Savings,2022-06-23,Active
A0001002,C000714,Current,2021-05-04,Active
A0001003,C000715,Current,2021-04-17,Closed
A0001004,C000716,Current,2021-09-19,Active
A0001005,C000717,Current,2021-12-21,Active
A0001006,C000717,Current,2021-12-21,Active
A0001007,C000718,Current,2022-02-21,Active
A0001008,C000718,Savings,2022-02-21,Active
A0001009,C000719,Credit Card,2024-04-03,Active
A0001010,C000720,Savings,2023-10-20,Active
A0001011,C000721,Current,2021-07-03,Active
A0001012,C000722,Current,2018-11-02,Active
A0001013,C000722,Current,2018-11-02,Active
A0001014,C000723,Current,2018-07-11,Active
A0001015,C000724,Current,2021-10-26,Active
A0001016,C000725,Current,2022-09-14,Active
A0001017,C000725,Current,2022-09-14,Active
A0001018,C000726,Current,2024-12-20,Active
A0001019,C000727,Current,2021-11-07,Active
A0001020,C000727,Current,2021-11-07,Active
A0001021,C000727,Savings,2021-11-07,Active
A0001022,C000728,Current,2021-03-04,Active
A0001023,C000729,Credit Card,2018-12-01,Active
A0001024,C000729,Credit Card,2018-12-01,Active
A0001025,C000729,Savings,2018-12-01,Active
A0001026,C000730,Savings,2022-10-18,Active
A0001027,C000731,Current,2024-07-17,Active
A0001028,C000731,Savings,2024-07-17,Active
A0001029,C000732,Credit Card,2023-01-15,Active
A0001030,C000732,Savings,2023-01-15,Active
A0001031,C000732,Credit Card,2023-01-15,Active
A0001032,C000733,Current,2022-06-25,Active
