customer_id,city,region,customer_segment,join_date,risk_band
C000520,Glasgow,Scotland,Mass,2024-09-27,Low
C000521,Birmingham,Midlands,Student,2020-06-05,Low
C000522,Liverpool,North West,Mass,2020-05-03,Low
C000523,Manchester,North,Affluent,2022-12-04,Low
C000524,Glasgow,Scotland,Mass,2020-05-31,Low
C000525,Edinburgh,Scotland,Student,2018-08-08,Medium
C000526,Liverpool,North West,Student,2021-05-01,Low
C000527,Manchester,North,Mass,2021-11-18,Low
C000528,Birmingham,Midlands,Mass,2021-05-08,Low
C000529,Glasgow,Scotland,Mass,2022-02-10,Low
C000530,Liverpool,North West,Mass,2024-05-23,Low
C000531,Glasgow,Scotland,Mass,2022-10-13,Low
C000532,Glasgow,Scotland,Mass,2024-11-09,Medium
C000533,Edinburgh,Scotland,Mass,2018-09-15,Low
C000534,Liverpool,North West,Mass,2018-10-25,Low
C000535,Bristol,South West,Affluent,2024-11-25,Medium
C000536,Liverpool,North West,Mass,2024-10-24,Medium
C000537,Edinburgh,Scotland,Affluent,2019-08-11,Medium
C000538,Edinburgh,Scotland,Mass,2021-05-27,Low
C000539,Manchester,North,Mass,2021-01-10,Low
C000540,Edinburgh,Scotland,Mass,2025-05-02,Low
C000541,Leeds,North,Mass,2022-04-30,Low
C000542,London,South,Affluent,2018-11-28,Medium
C000543,Leeds,North,Mass,2021-10-26,Low
C000544,Manchester,North,Mass,2025-04-08,Low
C000545,Edinburgh,Scotland,Mass,2023-01-13,Medium
C000546,Manchester,North,Student,2022-03-06,Low
C000547,Glasgow,Scotland,Mass,2018-10-24,Medium
C000548,Edinburgh,Scotland,Mass,2022-09-20,Low
C000549,Liverpool,North West,Mass,2023-07-08,Low
C000550,Birmingham,Midlands,Mass,2019-01-09,Low
C000551,Leeds,North,Mass,2020-04-22,Low
C000552,Edinburgh,Scotland,Mass,2022-06-05,Low
C000553,Leeds,North,Mass,2020-04-25,Medium
C000554,London,South,Affluent,2020-01-02,Low
C000555,London,South,Business,2022-10-13,Low
C000556,Birmingham,Midlands,Business,2022-02-28,Low
C000557,Birmingham,Midlands,Mass,2021-06-28,Low
C000558,Bristol,South West,Affluent,2023-07-20,Medium
C000559,Glasgow,Scotland,Mass,2019-09-12,Medium
C000560,Leeds,North,Mass,2018-11-02,Low
C000561,Liverpool,North West,Affluent,2018-01-15,High
C000562,Leeds,North,Mass,2021-11-10,Low
C000563,Edinburgh,Scotland,Affluent,2019-10-23,Low
C000564,Manchester,North,Mass,2025-07-22,Low
C000565,Edinburgh,Scotland,Student,2024-06-05,Low
C000566,Glasgow,Scotland,Mass,2018-08-02,Low
C000567,Leeds,North,Mass,2020-05-25,Low
C000568,Glasgow,Scotland,Affluent,2020-12-09,Medium
C000569,Liverpool,North West,Business,2022-12-06,Low
C000570,Leeds,North,Mass,2018-11-26,High
C000571,Bristol,South West,Affluent,2023-09-19,Low
C000572,Liverpool,North West,Mass,2023-06-28,Low
C000573,Birmingham,Midlands,Affluent,2023-02-24,Medium
C000574,Leeds,North,Mass,2022-03-04,Low
C000575,Edinburgh,Scotland,Business,2021-12-30,Low
C000576,Edinburgh,Scotland,Mass,2022-02-08,Low
C000577,Glasgow,Scotland,Mass,2022-04-03,Low
C000578,London,South,Mass,2021-08-26,Medium
C000579,Manchester,North,Affluent,2022-03-19,Low
C000580,Manchester,North,Mass,2024-01-09,Low
C000581,Manchester,North,Mass,2022-04-22,Low
C000582,Liverpool,North West,Student,2018-09-19,Low
C000583,Glasgow,Scotland,Mass,2020-10-05,Low
C000584,Manchester,North,Affluent,2018-05-06,Low
C000585,London,South,Mass,2019-04-12,Low
C000586,Leeds,North,Mass,2024-08-20,Low
C000587,London,South,Business,2025-01-30,Medium
C000588,Glasgow,Scotland,Business,2024-08-05,Low
C000589,Glasgow,Scotland,Mass,2018-02-03,Low
C000590,Leeds,North,Mass,2020-06-08,Low
C000591,London,South,Mass,2024-09-27,Low
C000592,Edinburgh,Scotland,Mass,2019-12-06,Low
C000593,Bristol,South West,Student,2025-06-08,Medium
C000594,Liverpool,North West,Affluent,2025-07-02,Medium
C000595,Manchester,North,Mass,2020-11-19,Medium
C000596,Manchester,North,Mass,2019-05-29,Medium
C000597,Edinburgh,Scotland,Mass,2021-11-14,Low
C000598,Liverpool,North West,Affluent,2021-02-23,Medium
C000599,Manchester,North,Student,2021-04-25,Medium
C000600,Glasgow,Scotland,Business,2018-03-17,Medium
C000601,Bristol,South West,Business,2025-07-15,Low
C000602,Glasgow,Scotland,Affluent,2022-09-16,Low
C000603,London,South,Student,2024-09-12,Medium
C000604,Birmingham,Midlands,Affluent,2018-09-07,Low
C000605,Leeds,North,Business,2019-11-19,Low
C000606,Leeds,North,Mass,2025-08-24,Low
C000607,Bristol,South West,Mass,2021-07-17,Low
C000608,Liverpool,North West,Mass,2022-07-03,Low
C000609,Edinburgh,Scotland,Mass,2019-10-20,Low
C000610,Bristol,South West,Affluent,2021-06-25,Low
C000611,Liverpool,North West,Mass,2019-06-28,High
C000612,Liverpool,North West,Affluent,2021-07-13,Low
C000613,Bristol,South West,Mass,2024-12-11,Low
C000614,Birmingham,Midlands,Mass,2022-10-13,Medium
C000615,Liverpool,North West,Business,2022-02-08,Low
C000616,Glasgow,Scotland,Affluent,2019-05-01,Low
C000617,London,South,Business,2022-08-16,Low
C000618,Bristol,South West,Business,2020-01-10,Low
C000619,Edinburgh,Scotland,Mass,2020-12-24,Low
C000620,Leeds,North,Mass,2022-06-14,Low
C000621,Bristol,South West,Mass,2018-01-02,Low
C000622,London,South,Mass,2024-12-30,Medium
C000623,Leeds,North,Affluent,2024-03-26,Low
C000624,Leeds,North,Mass,2025-02-12,Low
C000625,London,South,Mass,2024-08-12,Low
C000626,Bristol,South West,Business,2023-03-10,Low
C000627,London,South,Affluent,2020-04-17,Low
C000628,Birmingham,Midlands,Mass,2025-04-19,Low
C000629,London,South,Mass,2025-02-22,Low
C000630,London,South,Mass,2022-09-19,Low
C000631,Edinburgh,Scotland,Student,2024-04-30,Low
C000632,Edinburgh,Scotland,Affluent,2019-10-23,Low
C000633,Glasgow,Scotland,Affluent,2025-03-20,Medium
C000634,London,South,Student,2024-03-14,Low
C000635,Liverpool,North West,Mass,2022-05-29,Low
C000636,Glasgow,Scotland,Mass,2021-07-11,Medium
C000637,Bristol,South West,Student,2021-07-14,Low
C000638,Edinburgh,Scotland,Affluent,2023-02-02,Medium
C000639,Leeds,North,Affluent,2023-09-01,Low
C000640,Birmingham,Midlands,Mass,2023-10-29,Low
C000641,London,South,Student,2019-10-17,Medium
C000642,Edinburgh,Scotland,Mass,2022-10-17,Low
C000643,Bristol,South West,Affluent,2020-11-16,Medium
C000644,Birmingham,Midlands,Mass,2019-08-29,Medium
C000645,Glasgow,Scotland,Mass,2025-01-14,Low
C000646,Bristol,South West,Mass,2021-09-04,Low
C000647,Bristol,South West,Mass,2021-04-01,Low
C000648,Leeds,North,Mass,2024-02-20,Low
C000649,London,South,Business,2020-08-12,Medium
C000650,Manchester,North,Student,2019-07-07,Low
C000651,Leeds,North,Mass,2025-08-22,Low
C000652,Bristol,South West,Student,2024-09-28,Low
C000653,London,South,Mass,2025-08-02,Medium
C000654,Glasgow,Scotland,Student,2020-10-21,Low
C000655,Leeds,North,Mass,2019-11-11,Low
C000656,Bristol,South West,Mass,2024-05-04,Medium
C000657,Bristol,South West,Mass,2024-06-26,Medium
C000658,Bristol,South West,Mass,2019-04-20,Low
C000659,Leeds,North,Mass,2021-07-12,Low
C000660,Birmingham,Midlands,Mass,2019-06-05,Medium
C000661,London,South,Mass,2022-10-01,Low
C000662,Glasgow,Scotland,Mass,2018-12-31,Low
C000663,Glasgow,Scotland,Mass,2024-09-23,Low
C000664,Leeds,North,Mass,2025-05-01,Low
C000665,Liverpool,North West,Business,2021-08-10,Low
C000666,Manchester,North,Mass,2021-11-24,Low
C000667,Glasgow,Scotland,Affluent,2022-09-26,Medium
C000668,Liverpool,North West,Mass,2025-05-09,Medium
C000669,London,South,Mass,2023-02-02,Low
C000670,Glasgow,Scotland,Mass,2023-07-26,Medium
C000671,Leeds,North,Mass,2020-10-24,Low
C000672,Edinburgh,Scotland,Business,2019-08-15,Medium
C000673,Edinburgh,Scotland,Affluent,2018-02-07,Low
C000674,Bristol,South West,Business,2019-05-14,Low
C000675,Glasgow,Scotland,Mass,2021-06-28,Medium
C000676,Manchester,North,Mass,2018-08-07,Low
C000677,Leeds,North,Mass,2019-04-22,Low
C000678,London,South,Affluent,2018-05-26,Low
C000679,Edinburgh,Scotland,Mass,2021-01-28,Medium
C000680,Manchester,North,Mass,2021-01-22,Low
C000681,Leeds,North,Mass,2021-10-23,Low
C000682,Leeds,North,Mass,2020-08-26,Low
C000683,Bristol,South West,Affluent,2023-12-20,Low
C000684,London,South,Mass,2022-11-23,Medium
C000685,Leeds,North,Business,2019-12-06,Low
C000686,London,South,Mass,2022-03-05,Low
C000687,Bristol,South West,Mass,2021-04-18,Low
C000688,Bristol,South West,Mass,2020-06-20,Medium
C000689,London,South,Mass,2019-04-26,Low
C000690,Bristol,South West,Affluent,2021-03-13,Medium
C000691,Glasgow,Scotland,Mass,2019-05-31,Medium
C000692,Birmingham,Midlands,Mass,2021-05-10,Low
C000693,Liverpool,North West,Mass,2022-11-11,High
C000694,London,South,Student,2021-01-15,Low
C000695,Liverpool,North West,Mass,2022-04-04,Medium
C000696,Edinburgh,Scotland,Mass,2021-12-24,High
C000697,Leeds,North,Mass,2018-01-27,Low
C000698,Manchester,North,Student,2025-07-08,Low
C000699,Bristol,South West,Student,2022-02-05,Low
C000700,Bristol,South West,Business,2024-01-08,Low
C000701,Manchester,North,Mass,2023-03-25,Low
C000702,London,South,Mass,2019-10-04,Low
C000703,Glasgow,Scotland,Mass,2023-03-01,Low
C000704,London,South,Mass,2023-12-25,Low
C000705,Manchester,North,Student,2019-05-20,Medium
C000706,Glasgow,Scotland,Business,2018-12-14,Medium
C000707,Leeds,North,Mass,2025-03-30,High
C000708,Edinburgh,Scotland,Mass,2022-10-08,High
C000709,Manchester,North,Affluent,2019-10-14,Low
C000710,Edinburgh,Scotland,Mass,2024-11-12,Low
C000711,Manchester,North,Business,2018-12-18,Medium
C000712,London,South,Mass,2023-05-29,Medium
C000713,Manchester,North,Business,2022-06-23,Low
C000714,Bristol,South West,Mass,2021-05-04,Medium
C000715,Bristol,South West,Mass,2021-04-17,Medium
C000716,London,South,Mass,2021-09-19,High
C000717,Birmingham,Midlands,Mass,2021-12-21,Low
C000718,Edinburgh,Scotland,Student,2022-02-21,Medium
C000719,Liverpool,North West,Affluent,2024-04-03,High
C000720,London,South,Mass,2023-10-20,Low
C000721,London,South,Mass,2021-07-03,Low
C000722,London,South,Student,2018-11-02,Low
C000723,Manchester,North,Mass,2018-07-11,Low
C000724,Bristol,South West,Student,2021-10-26,Low
C000725,Bristol,South West,Business,2022-09-14,Low
C000726,Liverpool,North West,Affluent,2024-12-20,Low
C000727,Glasgow,Scotland,Mass,2021-11-07,Low
C000728,Liverpool,North West,Mass,2021-03-04,Low
C000729,Birmingham,Midlands,Affluent,2018-12-01,Low
C000730,Leeds,North,Student,2022-10-18,Medium
C000731,Edinburgh,Scotland,Affluent,2024-07-17,Low
C000732,Manchester,North,Mass,2023-01-15,Low
C000733,Edinburgh,Scotland,Mass,2022-06-25,Medium
C000734,Liverpool,North West,Affluent,2021-05-12,Low
C000735,Edinburgh,Scotland,Mass,2021-07-31,Low
C000736,Glasgow,Scotland,Mass,2024-10-13,Low
C000737,Edinburgh,Scotland,Mass,2018-12-03,Medium
C000738,Leeds,North,Affluent,2022-03-12,Medium
C000739,Birmingham,Midlands,Mass,2023-12-20,Low
C000740,Edinburgh,Scotland,Affluent,2021-09-16,Low
C000741,Liverpool,North West,Mass,2018-02-13,Low
C000742,Manchester,North,Mass,2019-04-22,Low
C000743,Leeds,North,Mass,2020-12-01,Low
C000744,Manchester,North,Affluent,2025-07-03,Low
C000745,Glasgow,Scotland,Mass,2024-09-02,Low
C000746,Bristol,South West,Mass,2024-10-29,Low
C000747,Liverpool,North West,Business,2018-11-01,Low
C000748,Manchester,North,Mass,2020-05-16,Low
C000749,Liverpool,North West,Affluent,2018-05-08,Low
C000750,Glasgow,Scotland,Student,2021-07-25,Medium
C000751,London,South,Affluent,2021-03-10,Low
C000752,Bristol,South West,Mass,2021-10-12,High
C000753,Bristol,South West,Student,2019-05-18,Low
C000754,Edinburgh,Scotland,Mass,2022-08-07,Medium
C000755,Edinburgh,Scotland,Business,2022-05-07,Low
C000756,Leeds,North,Mass,2024-09-19,Low
C000757,Manchester,North,Mass,2019-04-27,Medium
C000758,London,South,Student,2023-08-15,Low
C000759,Edinburgh,Scotland,Mass,2021-09-30,Low
C000760,Bristol,South West,Mass,2023-10-26,Low
C000761,Manchester,North,Mass,2018-10-09,High
C000762,London,South,Mass,2025-06-20,Medium
C000763,Liverpool,North West,Affluent,2024-01-05,Low
C000764,Liverpool,North West,Student,2022-01-11,Low
C000765,Manchester,North,Mass,2022-12-27,Low
C000766,Bristol,South West,Mass,2023-03-11,Medium
C000767,Leeds,North,Mass,2020-04-01,Low
C000768,Edinburgh,Scotland,Mass,2022-05-05,Low
C000769,Bristol,South West,Mass,2020-02-27,Low
C000770,Liverpool,North West,Mass,2021-01-08,Medium
C000771,Bristol,South West,Mass,2022-02-13,Medium
C000772,Liverpool,North West,Mass,2023-07-28,Low
C000773,London,South,Mass,2018-07-12,Low
C000774,Leeds,North,Mass,2020-10-02,High
C000775,Leeds,North,Affluent,2024-02-17,Low
C000776,Birmingham,Midlands,Mass,2020-06-18,Low
C000777,Leeds,North,Affluent,2024-03-25,Medium
C000778,Glasgow,Scotland,Mass,2022-08-18,Low
C000779,London,South,Mass,2023-01-26,Low
C000780,Manchester,North,Student,2019-01-28,Medium
C000781,Leeds,North,Student,2023-04-26,Low
C000782,Bristol,South West,Mass,2024-06-06,High
C000783,Leeds,North,Mass,2019-12-04,Low
C000784,Glasgow,Scotland,Mass,2020-02-21,Low
C000785,Birmingham,Midlands,Mass,2022-10-31,Low
C000786,Liverpool,North West,Mass,2020-01-02,Low
C000787,Liverpool,North West,Mass,2021-05-13,Low
C000788,Glasgow,Scotland,Business,2018-02-20,Low
C000789,Manchester,North,Mass,2021-05-06,Low
C000790,London,South,Mass,2024-11-08,Low
C000791,Edinburgh,Scotland,Mass,2025-01-10,Low
C000792,Leeds,North,Mass,2024-04-21,Medium
C000793,Birmingham,Midlands,Student,2021-08-09,Low
C000794,Leeds,North,Affluent,2019-11-27,Medium
C000795,Glasgow,Scotland,Mass,2022-12-19,Low
C000796,Manchester,North,Mass,2020-05-24,Low
C000797,Liverpool,North West,Affluent,2019-10-03,Medium
C000798,Manchester,North,Affluent,2022-09-26,Low
C000799,Birmingham,Midlands,Affluent,2022-07-31,Medium
C000800,Edinburgh,Scotland,Student,2024-09-11,High
C000801,Manchester,North,Mass,2023-05-16,Low
C000802,London,South,Mass,2019-09-27,Low
C000803,Manchester,North,Affluent,2024-03-15,Low
C000804,Birmingham,Midlands,Affluent,2021-12-21,Low
C000805,Glasgow,Scotland,Affluent,2023-02-03,Medium
C000806,London,South,Affluent,2018-06-09,Medium
C000807,Manchester,North,Mass,2018-02-24,Low
C000808,Leeds,North,Business,2021-09-26,Medium
C000809,Liverpool,North West,Mass,2022-01-22,Medium
C000810,Edinburgh,Scotland,Affluent,2024-12-20,High
C000811,Bristol,South West,Affluent,2020-10-14,Medium
C000812,Glasgow,Scotland,Mass,2019-06-04,Medium
C000813,Glasgow,Scotland,Affluent,2023-08-18,Medium
C000814,Birmingham,Midlands,Student,2022-04-27,Low
C000815,Manchester,North,Mass,2020-07-06,Low
C000816,Edinburgh,Scotland,Mass,2021-04-27,Low
C000817,Liverpool,North West,Mass,2022-10-03,Low
C000818,Manchester,North,Mass,2022-11-16,Low
C000819,Leeds,North,Mass,2022-03-29,High
C000820,London,South,Mass,2021-10-02,Low
C000821,Liverpool,North West,Affluent,2021-08-31,Low
C000822,London,South,Student,2025-01-20,Low
C000823,Liverpool,North West,Mass,2021-05-31,Low
C000824,Manchester,North,Affluent,2018-10-25,Low
C000825,Glasgow,Scotland,Student,2024-08-25,Low
C000826,Edinburgh,Scotland,Mass,2019-10-31,Low
C000827,Liverpool,North West,Business,2021-10-23,Low
C000828,Manchester,North,Mass,2019-07-25,Low
C000829,Edinburgh,Scotland,Student,2022-05-20,Low
C000830,London,South,Affluent,2019-07-15,Low
C000831,London,South,Student,2018-04-14,Low
C000832,London,South,Mass,2020-01-03,Low
C000833,Leeds,North,Mass,2022-11-16,Low
C000834,Liverpool,North West,Mass,2024-02-26,Low
C000835,London,South,Mass,2022-03-14,High
C000836,Bristol,South West,Affluent,2021-10-02,Low
C000837,Leeds,North,Mass,2020-04-04,Low
C000838,Manchester,North,Student,2021-10-06,Low
C000839,Bristol,South West,Mass,2022-12-18,Low
C000840,Liverpool,North West,Business,2021-09-05,Medium
C000841,Manchester,North,Mass,2019-02-14,Low
C000842,Birmingham,Midlands,Mass,2022-07-17,Medium
C000843,London,South,Mass,2021-03-20,Low
C000844,Bristol,South West,Mass,2022-12-30,High
C000845,Manchester,North,Mass,2019-03-28,Low
C000846,Glasgow,Scotland,Mass,2024-11-10,Low
C000847,London,South,Student,2022-01-14,Low
C000848,Manchester,North,Mass,2024-02-10,Low
C000849,Edinburgh,Scotland,Mass,2021-05-24,Medium
C000850,Manchester,North,Mass,2018-06-17,Medium
C000851,Glasgow,Scotland,Mass,2021-09-23,Low
C000852,Liverpool,North West,Mass,2019-12-25,High
C000853,Birmingham,Midlands,Affluent,2024-11-14,Low
C000854,Glasgow,Scotland,Affluent,2023-10-05,Medium
C000855,Manchester,North,Student,2021-10-27,Low
C000856,Edinburgh,Scotland,Mass,2024-02-26,Low
C000857,London,South,Mass,2023-05-07,Low
C000858,London,South,Student,2018-07-04,Low
C000859,Glasgow,Scotland,Student,2020-10-30,Low
C000860,Leeds,North,Affluent,2021-09-02,Low
C000861,Edinburgh,Scotland,Mass,2023-09-12,Low
C000862,London,South,Affluent,2025-07-19,Low
C000863,Glasgow,Scotland,Mass,2018-12-06,High
C000864,Glasgow,Scotland,Mass,2018-01-17,Low
C000865,Edinburgh,Scotland,Business,2021-07-31,Low
C000866,Leeds,North,Mass,2025-03-05,Low
C000867,Leeds,North,Mass,2018-09-15,Medium
C000868,Liverpool,North West,Student,2022-07-01,Low
C000869,Leeds,North,Affluent,2020-03-26,Low
C000870,Birmingham,Midlands,Mass,2022-12-03,Medium
C000871,Birmingham,Midlands,Business,2018-06-07,Medium
C000872,Glasgow,Scotland,Mass,2021-10-30,Low
C000873,Liverpool,North West,Mass,2019-10-25,Low
C000874,Manchester,North,Business,2024-04-08,Low
C000875,Manchester,North,Student,2019-03-01,Low
C000876,Liverpool,North West,Mass,2022-07-15,Low
C000877,London,South,Mass,2021-09-27,Low
C000878,London,South,Mass,2018-11-03,Low
C000879,Manchester,North,Mass,2019-07-05,Medium
C000880,Manchester,North,Mass,2020-09-01,Low
C000881,Manchester,North,Student,2019-09-01,Low
C000882,Manchester,North,Mass,2024-09-23,Low
C000883,Birmingham,Midlands,Mass,2019-09-20,Low
C000884,Edinburgh,Scotland,Student,2019-09-27,Medium
C000885,Bristol,South West,Student,2020-07-25,Low
C000886,Manchester,North,Affluent,2023-10-18,Medium
C000887,Bristol,South West,Business,2023-07-31,Medium
C000888,Birmingham,Midlands,Mass,2022-09-03,Low
C000889,Bristol,South West,Business,2020-03-16,High
C000890,Manchester,North,Affluent,2023-11-09,Low
C000891,London,South,Mass,2024-11-26,Medium
C000892,Manchester,North,Mass,2021-03-21,Medium
C000893,Glasgow,Scotland,Mass,2018-06-06,Medium
C000894,Bristol,South West,Business,2018-01-07,Low
C000895,Leeds,North,Mass,2019-02-06,Low
C000896,Birmingham,Midlands,Mass,2022-02-27,Low
C000897,Liverpool,North West,Mass,2024-03-12,Medium
C000898,London,South,Mass,2019-03-30,Low
C000899,Birmingham,Midlands,Mass,2021-05-05,Low
C000900,Birmingham,Midlands,Affluent,2023-04-04,Medium
C000901,Bristol,South West,Mass,2020-10-03,Low
C000902,Glasgow,Scotland,Mass,2019-09-07,Low
C000903,Bristol,South West,Affluent,2021-02-11,Medium
C000904,Edinburgh,Scotland,Affluent,2021-10-29,Medium
C000905,London,South,Mass,2020-01-31,Low
C000906,Edinburgh,Scotland,Affluent,2023-05-09,Medium
C000907,Edinburgh,Scotland,Mass,2024-11-09,Low
C000908,Birmingham,Midlands,Affluent,2018-01-09,Low
C000909,Edinburgh,Scotland,Mass,2024-11-11,Low
C000910,Bristol,South West,Mass,2023-02-21,High
C000911,Birmingham,Midlands,Mass,2022-04-21,Medium
C000912,London,South,Mass,2021-11-15,Low
C000913,Leeds,North,Affluent,2022-02-18,Low
C000914,Glasgow,Scotland,Affluent,2022-06-04,Low
C000915,Leeds,North,Mass,2021-08-11,Low
C000916,London,South,Business,2021-02-17,Low
C000917,London,South,Business,2022-02-28,Low
C000918,Glasgow,Scotland,Affluent,2019-11-04,Medium
C000919,Glasgow,Scotland,Mass,2022-06-17,Medium
C000920,Leeds,North,Affluent,2023-01-23,Low
C000921,Bristol,South West,Business,2021-02-01,Medium
C000922,Glasgow,Scotland,Affluent,2023-10-26,Low
C000923,Edinburgh,Scotland,Student,2024-07-26,Low
C000924,Leeds,North,Business,2021-01-18,Low
C000925,Leeds,North,Affluent,2021-06-13,Medium
C000926,Edinburgh,Scotland,Mass,2021-11-28,Medium
C000927,Glasgow,Scotland,Mass,2021-12-07,Low
C000928,Leeds,North,Mass,2018-07-01,Low
C000929,Bristol,South West,Student,2023-01-22,Low
C000930,Glasgow,Scotland,Mass,2025-02-27,Low
C000931,Manchester,North,Business,2018-07-14,Low
C000932,Glasgow,Scotland,Mass,2023-05-18,Low
C000933,London,South,Mass,2023-09-10,High
C000934,Birmingham,Midlands,Student,2023-05-10,Low
C000935,Glasgow,Scotland,Mass,2022-07-08,Low
C000936,Glasgow,Scotland,Mass,2019-01-02,Medium
C000937,London,South,Mass,2025-08-07,Low
C000938,Edinburgh,Scotland,Business,2024-12-21,High
C000939,Edinburgh,Scotland,Business,2025-07-20,Low
C000940,Glasgow,Scotland,Mass,2022-10-15,Low
C000941,Liverpool,North West,Mass,2022-06-04,Medium
C000942,Liverpool,North West,Mass,2019-10-27,Medium
C000943,Leeds,North,Affluent,2020-02-11,Low
C000944,Edinburgh,Scotland,Mass,2020-04-20,High
C000945,Glasgow,Scotland,Affluent,2018-05-11,Low
C000946,Glasgow,Scotland,Mass,2019-10-14,Low
C000947,Glasgow,Scotland,Mass,2018-02-07,Low
C000948,Birmingham,Midlands,Mass,2024-03-05,Low
